,AnimalName,AnimalGender,AnimalBirthMonth,BreedName,Borough,ZipCode
37031,ROCHESTER,M,01/01/2005,standard_poodle,Manhattan,10075.0
37032,NAME NOT PROVIDED,F,06/01/2008,rhodesian_ridgeback,Brooklyn,11209.0
37033,YOGI,M,01/01/2015,golden_retriever,Manhattan,10027.0
37034,MUFASA,M,07/01/2010,brabancon_griffon,Manhattan,10027.0
37035,MUGSY ,M,01/01/2004,rhodesian_ridgeback,Manhattan,10022.0
37036,MORMON,M,05/01/2013,norwich_terrier,Brooklyn,11211.0
37037,ROSALIE,F,03/01/2015,irish_setter,Brooklyn,11212.0
37038,ROXANNE ,F,01/01/2001,pembroke,Bronx,10463.0
37039,VALENTINO ,M,01/01/2004,miniature_pinscher,Brooklyn,11209.0
37040,WALLACE,M,03/01/2015,whippet,Brooklyn,11201.0
37041,WALLY ,M,01/01/2015,blenheim_spaniel,Manhattan,10025.0
37042,NATHAN ,M,01/01/2004,basenji,Queens,11357.0
37043,LEILA ,F,01/01/2000,sealyham_terrier,Manhattan,10036.0
37044,LADY ,F,04/01/2009,weimaraner,Queens,11436.0
37045,LEO ,M,08/01/2004,miniature_schnauzer,Staten Island,10312.0
37046,LENNY,M,07/01/2008,bernese_mountain_dog,Brooklyn,11223.0
37047,DIAMOND,F,07/01/2014,norwich_terrier,Brooklyn,11211.0
37048,DINO,M,01/01/2012,shetland_sheepdog,Brooklyn,11238.0
37049,DESI ,F,01/01/2004,gordon_setter,Queens,11362.0
37050,DEXTER ,M,01/01/2006,saint_bernard,MANHATTAN,10024.0
37051,LACEY,F,01/01/2005,sussex_spaniel,Queens,11360.0
37052,KYLEE ,F,01/01/2005,bedlington_terrier,Manhattan,10025.0
37053,LADY,F,10/01/2002,silky_terrier,Staten Island,10309.0
37054,BRUCE,M,10/01/2013,pug,Staten Island,10301.0
37055,BOY ,M,01/01/2011,standard_schnauzer,Bronx,10467.0
37056,BOSCO,M,01/01/2010,afghan_hound,Brooklyn,11234.0
37057,DANA ,F,01/01/2005,entlebucher,Bronx,10456.0
37058,DANCER,F,10/01/2014,borzoi,Queens,11421.0
37059,DAMIAN,M,07/01/2008,soft-coated_wheaten_terrier,Manhattan,10010.0
37060,BRUNO,M,05/01/2007,groenendael,Queens,11356.0
37061,BUDDY ,M,01/01/2005,wire-haired_fox_terrier,QUEENS,11374.0
37062,ZENA ,F,01/01/2007,irish_wolfhound,Queens,11361.0
37063,XENA,F,07/01/2014,labrador_retriever,Brooklyn,11206.0
37064,ZEUS,M,06/01/2015,affenpinscher,Staten Island,10301.0
37065,ZION,F,09/01/2007,miniature_pinscher,Manhattan,10023.0
37066,ZOEY ,F,06/01/2007,shetland_sheepdog,MANHATTAN,10029.0
37067,NOAH,M,01/01/2014,miniature_schnauzer,Manhattan,10034.0
37068,WINSTON ,M,01/01/2004,affenpinscher,STATEN IS,10308.0
37069,NOVI ,F,01/01/2000,australian_terrier,BROOKLYN,11230.0
37070,NELA,F,10/01/2009,border_terrier,Brooklyn,11230.0
37071,NENA,F,07/01/2014,shetland_sheepdog,Bronx,10472.0
37072,NAME NOT PROVIDED,M,11/01/2013,african_hunting_dog,Brooklyn,11220.0
37073,LILY,F,06/01/2015,airedale,Brooklyn,11206.0
37074,MAXIMUS,M,07/01/2015,silky_terrier,Bronx,10460.0
37075,MAYA,F,08/01/2009,irish_water_spaniel,Manhattan,10065.0
37076,MIA,F,07/01/2015,mexican_hairless,Manhattan,10029.0
37077,JACKIE ,F,01/01/2006,giant_schnauzer,MANHATTAN,10128.0
37078,JACK,M,07/01/2010,mexican_hairless,Manhattan,10009.0
37079,JACK,M,05/01/2014,walker_hound,Manhattan,10025.0
37080,MAX ,M,03/01/2004,soft-coated_wheaten_terrier,Staten Island,10312.0
37081,CHARLIE ,M,06/01/2009,english_foxhound,Queens,11103.0
37082,CHARLOTTE,F,01/01/2010,english_springer,Brooklyn,11201.0
37083,CHAUCER,M,01/01/2002,staffordshire_bullterrier,Manhattan,10028.0
37084,CHANCELLOR,M,06/01/2010,curly-coated_retriever,Brooklyn,11234.0
37085,CHAMP,M,04/01/2013,weimaraner,Queens,11435.0
37086,CHALUPA,M,10/01/2012,saint_bernard,Bronx,10454.0
37087,HULK ,M,05/01/2015,scottish_deerhound,Queens,11377.0
37088,HOWIE,M,06/01/2015,saluki,Manhattan,10024.0
37089,HOPPY,F,01/01/2015,pomeranian,Manhattan,10011.0
37090,CHI ,M,10/01/2008,american_staffordshire_terrier,Manhattan,10019.0
37091,RUDY,M,01/01/2001,shih-tzu,Brooklyn,11235.0
37092,RUDY,M,09/01/2009,welsh_springer_spaniel,Manhattan,10065.0
37093,SADIE,F,03/01/2013,ibizan_hound,Brooklyn,11207.0
37094,SADIE ,F,02/01/2010,tibetan_terrier,Queens,11378.0
37095,RUSTY,M,01/01/2008,dhole,Bronx,10456.0
37096,SAKE,F,06/01/2010,basset,Brooklyn,11204.0
37097,ZUKO,M,09/01/2010,silky_terrier,Brooklyn,11238.0
37098,SARA,F,08/01/2006,curly-coated_retriever,Queens,11356.0
37099,SIMBA ,M,01/01/2007,redbone,Manhattan,10011.0
37100,SIMBA,M,05/01/2009,tibetan_terrier,Staten Island,10312.0
37101,SIMBA,M,01/01/2010,scotch_terrier,Brooklyn,11206.0
37102,SHAKIRA,F,02/01/2002,norwegian_elkhound,Manhattan,10012.0
37103,SHADOW,M,08/01/2012,soft-coated_wheaten_terrier,Brooklyn,11216.0
37104,SHILOH,F,01/01/2010,cairn,Queens,11375.0
37105,SATYA,F,11/01/2007,bouvier_des_flandres,Queens,11105.0
37106,SAUSAGE,M,02/01/2015,maltese_dog,Queens,11429.0
37107,SEBASTIAN,M,03/01/2015,lhasa,Manhattan,10026.0
37108,SCOUT ,F,01/01/2001,greater_swiss_mountain_dog,Staten Island,10314.0
37109,MISSY,F,01/01/2002,english_springer,Staten Island,10314.0
37110,MISTY ,F,01/01/2004,norwegian_elkhound,BROOKLYN,11220.0
37111,MOLLY ,F,11/01/2001,wire-haired_fox_terrier,BROOKLYN,11214.0
37112,MOE,M,01/01/2008,borzoi,MANHATTAN,10011.0
37113,MISHA ,M,01/01/2003,japanese_spaniel,Manhattan,10001.0
37114,MINNIE,F,07/01/2008,kerry_blue_terrier,Staten Island,10312.0
37115,MIMI ,F,01/01/2000,miniature_pinscher,Queens,11355.0
37116,MILO,M,08/01/2011,pekinese,Brooklyn,11218.0
37117,JETT,M,07/01/2015,italian_greyhound,Manhattan,10011.0
37118,JUNIOR,M,03/01/2015,labrador_retriever,Bronx,10453.0
37119,COCO,F,02/01/2005,irish_terrier,Bronx,10469.0
37120,JERRY ,M,01/01/2001,entlebucher,Manhattan,10013.0
37121,CHILIPEPPE,F,01/01/2005,beagle,Manhattan,10017.0
37122,CHLOE,F,09/01/2003,saint_bernard,Manhattan,10065.0
37123,CHLOE,F,12/01/2010,samoyed,Manhattan,10009.0
37124,CINNAMON,F,01/01/2006,cocker_spaniel,Brooklyn,11220.0
37125,CHUKI,M,10/01/2007,blenheim_spaniel,Bronx,10463.0
37126,TOKEH,M,01/01/2014,cardigan,Brooklyn,11217.0
37127,TILLY ,F,01/01/2003,shih-tzu,Brooklyn,11234.0
37128,BLUE,M,10/01/2006,bouvier_des_flandres,Manhattan,10014.0
37129,TIMOTHY,M,10/01/2011,miniature_poodle,Bronx,10472.0
37130,POWERRANGER,M,09/01/2005,english_springer,Staten Island,10314.0
37131,POQUITO ,M,01/01/2002,blenheim_spaniel,Queens,11375.0
37132,POLO,M,08/01/2015,irish_water_spaniel,Manhattan,10009.0
37133,PRINCESS ,F,10/01/2013,french_bulldog,Manhattan,10029.0
37134,PRINCE,M,06/01/2013,dingo,Brooklyn,11209.0
37135,TEDDY ,M,02/01/2009,kelpie,Manhattan,10023.0
37136,PUGSLEY ,M,01/01/2006,siberian_husky,Queens,11693.0
37137,PUCK,M,06/01/2006,kuvasz,Manhattan,10034.0
37138,PRUDENCE,F,06/01/2013,afghan_hound,Staten Island,10310.0
37139,LULU ,F,06/01/2008,english_setter,Staten Island,10301.0
37140,LULY ,F,01/01/2003,toy_terrier,Brooklyn,11215.0
37141,LUCKY,M,09/01/2009,entlebucher,Bronx,10465.0
37142,LUKE,M,05/01/2015,newfoundland,Manhattan,10037.0
37143,LUKE,M,02/01/2008,schipperke,Queens,11436.0
37144,ELANS ,F,01/01/2003,vizsla,Manhattan,10128.0
37145,LUCKY ,M,03/01/2004,mexican_hairless,Manhattan,10032.0
37146,BELLA ,F,01/01/2005,dandie_dinmont,Manhattan,10021.0
37147,BELLA ,F,06/01/2015,old_english_sheepdog,Bronx,10457.0
37148,BEEMER,M,06/01/2013,australian_terrier,Queens,11373.0
37149,BEBE,F,01/01/2007,border_collie,Queens,11361.0
37150,BEATRIX ,F,04/01/2006,old_english_sheepdog,Brooklyn,11216.0
37151,BEAR,M,06/01/2015,staffordshire_bullterrier,Brooklyn,11234.0
37152,BEARBEAR ,M,11/01/2012,old_english_sheepdog,Manhattan,10021.0
37153,BELLE,F,06/01/2015,mexican_hairless,Queens,11385.0
37154,BELLA,F,09/01/2011,wire-haired_fox_terrier,Brooklyn,11203.0
37155,BELLA ,F,08/01/2014,ibizan_hound,Bronx,10467.0
37156,BELLA ,F,06/01/2009,great_pyrenees,Staten Island,10303.0
37157,BELVIE,F,09/01/2012,pekinese,Manhattan,10009.0
37158,DORA,F,01/01/2008,basenji,Manhattan,10028.0
37159,DUTCHESS ,F,01/01/2002,siberian_husky,Manhattan,10014.0
37160,BLUE,M,06/01/2013,rhodesian_ridgeback,Manhattan,10032.0
37161,GYPSY,F,07/01/2008,yorkshire_terrier,Manhattan,10026.0
37162,HALEY ,F,01/01/2004,gordon_setter,Staten Island,10304.0
37163,BINKY,F,10/01/2012,clumber,Manhattan,10013.0
37164,HAZEL ,F,05/01/2015,papillon,Manhattan,10029.0
37165,HERCULES,M,01/01/2009,italian_greyhound,Queens,11385.0
37166,HOLLY,F,09/01/2013,pomeranian,Bronx,10464.0
37167,HIMIKO,F,06/01/2006,chow,Manhattan,10023.0
37168,MAISIE,F,04/01/2013,vizsla,Manhattan,10021.0
37169,MAX ,M,01/01/2005,boston_bull,Brooklyn,11215.0
37170,MARTIN,M,06/01/2012,border_collie,Brooklyn,11229.0
37171,MARK,M,03/01/2006,whippet,Manhattan,10022.0
37172,MARIO,M,07/01/2015,malinois,Brooklyn,11222.0
37173,QUASI,M,09/01/2011,japanese_spaniel,Queens,11368.0
37174,MAX,M,12/01/2014,english_setter,Brooklyn,11216.0
37175,REESE,F,01/01/2002,bloodhound,Staten Island,10306.0
37176,RILEY ,M,01/01/2004,saint_bernard,Manhattan,10021.0
37177,RHETT,M,06/01/2015,english_foxhound,Queens,11372.0
37178,UNKNOWN,F,10/01/2014,norfolk_terrier,Brooklyn,11204.0
37179,TYRION ,M,04/01/2015,keeshond,Bronx,10463.0
37180,TYGA ,M,03/01/2015,chow,Bronx,10473.0
37181,TUCKER ,M,01/01/2003,kelpie,Manhattan,10028.0
37182,TUCO ,M,10/01/2012,toy_poodle,Queens,11364.0
37183,TYSON,M,07/01/2008,dhole,Manhattan,10027.0
37184,UNKNOWN,F,08/01/2015,scottish_deerhound,Manhattan,10016.0
37185,UNKNOWN,F,03/01/2015,irish_wolfhound,Brooklyn,11215.0
37186,ROCCO,M,12/01/2010,english_setter,Queens,11101.0
37187,RAMBO,M,07/01/2015,briard,Bronx,10466.0
37188,QUEEN ,F,01/01/2013,greater_swiss_mountain_dog,Brooklyn,11219.0
37189,MALCOM,M,03/01/2007,gordon_setter,Bronx,10460.0
37190,MARBLES,M,04/01/2011,newfoundland,Manhattan,10009.0
37191,HOMER,M,01/01/2002,airedale,Queens,11358.0
37192,HOLLY,F,09/01/2013,entlebucher,Bronx,10464.0
37193,HENNEY,F,05/01/2015,labrador_retriever,Brooklyn,11233.0
37194,HELSINKI,F,06/01/2014,brittany_spaniel,Brooklyn,11236.0
37195,HARVEY,M,06/01/2015,american_staffordshire_terrier,Manhattan,10001.0
37196,BILLY ,M,01/01/2004,bouvier_des_flandres,Queens,11429.0
37197,BISCUIT,M,10/01/2003,ibizan_hound,Staten Island,10314.0
37198,BJ,F,01/01/2005,chihuahua,Brooklyn,11215.0
37199,HAPPY,M,09/01/2011,old_english_sheepdog,Brooklyn,11230.0
37200,GYP,M,05/01/2008,chihuahua,Staten Island,10309.0
37201,BOCA,M,10/01/2009,groenendael,Bronx,10474.0
37202,DUKE ,M,05/01/2009,japanese_spaniel,Queens,11422.0
37203,BELLE,F,05/01/2004,scottish_deerhound,Queens,11105.0
37204,BEBE,M,01/01/2008,kelpie,Staten Island,10314.0
37205,BEAVER ,M,08/01/2006,pomeranian,Brooklyn,11208.0
37206,BELLA,F,01/01/2006,bouvier_des_flandres,Staten Island,10304.0
37207,LUCKY,M,10/01/2009,german_short-haired_pointer,Manhattan,10025.0
37208,LUCKY,M,06/01/2013,otterhound,Queens,11369.0
37209,LUCKY,M,04/01/2003,afghan_hound,Manhattan,10009.0
37210,EMMA ,F,03/01/2004,french_bulldog,Manhattan,10012.0
37211,ELLA,F,06/01/2010,bernese_mountain_dog,Queens,11421.0
37212,LUCY,F,04/01/2008,eskimo_dog,Manhattan,10024.0
37213,LUCY,F,01/01/2008,kerry_blue_terrier,Brooklyn,11222.0
37214,LUCY ,F,01/01/2005,mexican_hairless,Bronx,10463.0
37215,LULU,F,11/01/2007,basset,Queens,11423.0
37216,TATI,F,08/01/2009,vizsla,Queens,11423.0
37217,TEDDY,M,04/01/2012,collie,Manhattan,10280.0
37218,PRINCESS ,F,12/01/2013,labrador_retriever,Queens,11105.0
37219,PRECIOUS,F,10/01/2012,tibetan_terrier,Manhattan,10002.0
37220,TITAN ,M,10/01/2013,weimaraner,Queens,11417.0
37221,TIMMY,M,01/01/1999,malinois,Queens,11414.0
37222,TIKA,F,07/01/2008,leonberg,Staten Island,10306.0
37223,TITO,M,07/01/2008,west_highland_white_terrier,Bronx,10468.0
37224,TITO,M,12/01/2011,toy_terrier,Brooklyn,11206.0
37225,TOBY ,M,01/01/2003,irish_water_spaniel,Queens,11357.0
37226,TOLO,M,02/01/2012,keeshond,Manhattan,10003.0
37227,CHLOE,F,04/01/2014,giant_schnauzer,Staten Island,10308.0
37228,CHOCALATE,F,10/01/2009,dandie_dinmont,Bronx,10467.0
37229,CHLOE,F,01/01/2009,norwegian_elkhound,Bronx,10456.0
37230,JASPER,M,02/01/2012,australian_terrier,Manhattan,10013.0
37231,JASMINE,F,09/01/2013,tibetan_mastiff,Manhattan,10065.0
37232,COCO ,M,01/01/2000,chow,Queens,11420.0
37233,COCO,F,01/01/2002,beagle,Manhattan,10021.0
37234,JOHNY,M,02/01/2004,maltese_dog,Queens,11367.0
37235,JOSEPHINA,F,11/01/2007,west_highland_white_terrier,Brooklyn,11206.0
37236,MISS ,F,01/01/2006,siberian_husky,Manhattan,10005.0
37237,MOLLY,F,01/01/2007,appenzeller,Bronx,10463.0
37238,MOBY,M,01/01/2011,great_dane,Bronx,10462.0
37239,SHERLOCK ,M,01/01/2003,bouvier_des_flandres,Manhattan,10025.0
37240,SHEA,F,02/01/2012,brabancon_griffon,Staten Island,10309.0
37241,SHAYLA,F,01/01/2007,keeshond,STATEN IS,10308.0
37242,SHAMUS,M,01/01/2009,walker_hound,Brooklyn,11215.0
37243,SHORTY,M,01/01/2014,staffordshire_bullterrier,Queens,11004.0
37244,SASHA ,F,04/01/2014,cairn,Queens,11436.0
37245,ZUNI,F,09/01/2013,dingo,Brooklyn,11201.0
37246,ZUSHI,M,01/01/2009,dandie_dinmont,Brooklyn,11230.0
37247,RUSTY,M,10/01/2006,miniature_poodle,Brooklyn,11235.0
37248,SABLE,F,03/01/2015,norwegian_elkhound,Manhattan,10036.0
37249,RUBY,F,09/01/2009,dhole,Manhattan,10003.0
37250,MIGHTY ,F,01/01/2004,golden_retriever,Staten Island,10304.0
37251,MIKEY,M,10/01/2012,clumber,Manhattan,10128.0
37252,MILANO ,M,08/01/2015,affenpinscher,Brooklyn,11236.0
37253,CHIKI ,F,08/01/2009,japanese_spaniel,Queens,11423.0
37254,HOPE ,F,01/01/2001,pembroke,Brooklyn,11230.0
37255,CHERAKEE ,F,04/01/2005,scottish_deerhound,Queens,11357.0
37256,IGGY,M,08/01/2010,mexican_hairless,Brooklyn,11215.0
37257,INFAMOUS,M,01/01/2008,yorkshire_terrier,Manhattan,10035.0
37258,CHAMP,M,09/01/2014,tibetan_terrier,Brooklyn,11218.0
37259,CHEECH ,M,01/01/2004,newfoundland,Staten Island,10309.0
37260,CHELSEA,F,11/01/2007,dandie_dinmont,Brooklyn,11224.0
37261,CHARLIE-CHASE,M,10/01/2007,irish_terrier,Staten Island,10314.0
37262,CHARLIE,M,02/01/2009,tibetan_terrier,Staten Island,10308.0
37263,JACKSON,M,07/01/2015,leonberg,Manhattan,10033.0
37264,IZZY,F,08/01/2006,bull_mastiff,Manhattan,10018.0
37265,MIA,F,06/01/2008,dingo,Brooklyn,11201.0
37266,MELON ,M,01/01/2004,maltese_dog,Brooklyn,11249.0
37267,MEG,F,07/01/2015,english_foxhound,Brooklyn,11211.0
37268,MAYA,F,04/01/2011,bull_mastiff,Manhattan,10035.0
37269,MAXIMUS ,M,01/01/2006,african_hunting_dog,Bronx,10453.0
37270,NAME NOT PROVIDED,M,06/01/2015,african_hunting_dog,Bronx,10461.0
37271,NEWTON,M,04/01/2014,chihuahua,Manhattan,10001.0
37272,NESTLE,F,09/01/2011,scotch_terrier,Queens,11004.0
37273,NEMO,M,11/01/2003,whippet,Staten Island,10309.0
37274,WINTHROP,M,09/01/2015,rhodesian_ridgeback,Manhattan,10024.0
37275,WOLFIE,M,01/01/2002,entlebucher,Brooklyn,11208.0
37276,NICO ,M,01/01/2004,doberman,STATEN IS,10312.0
37277,NOCKZ,M,01/01/2010,basset,Brooklyn,11225.0
37278,ZEUS,M,03/01/2012,chesapeake_bay_retriever,Queens,11103.0
37279,YUCA,M,04/01/2014,airedale,Bronx,10461.0
37280,ZEKE,M,01/01/2001,sealyham_terrier,Manhattan,10019.0
37281,BUDDY,M,01/01/2006,weimaraner,Manhattan,10036.0
37282,BUDDY,M,01/01/2003,borzoi,Manhattan,10019.0
37283,BRUNO,M,04/01/2014,bluetick,Brooklyn,11235.0
37284,DAVON,M,10/01/2013,lakeland_terrier,Manhattan,10034.0
37285,DELILAH ,F,10/01/2005,norwegian_elkhound,Queens,11378.0
37286,DARCY,F,01/01/1999,scottish_deerhound,Queens,11358.0
37287,DARBY,F,05/01/2015,english_setter,Manhattan,10017.0
37288,BRANDON,M,12/01/2002,bull_mastiff,Brooklyn,11206.0
37289,BROOKLYN,M,01/01/2008,rhodesian_ridgeback,Manhattan,10022.0
37290,BROOKLYN ,F,11/01/2013,black-and-tan_coonhound,Manhattan,10024.0
37291,BRONX,M,04/01/2010,japanese_spaniel,Bronx,10451.0
37292,BRIN ,F,01/01/2003,lhasa,Manhattan,10014.0
37293,DOLLY,F,01/01/2005,old_english_sheepdog,Manhattan,10036.0
37294,DOCHE,M,04/01/2010,airedale,Queens,11102.0
37295,DIAMOND,M,04/01/2015,australian_terrier,Bronx,10475.0
37296,DIESEL,M,12/01/2003,french_bulldog,Staten Island,10314.0
37297,LEXINGTON,F,01/01/2004,golden_retriever,Manhattan,10023.0
37298,LIAM,M,08/01/2015,redbone,Queens,11379.0
37299,LEO,M,01/01/2007,brittany_spaniel,Staten Island,10302.0
37300,LEO,M,08/01/2015,dhole,Queens,11379.0
37301,LADY,F,04/01/2004,brittany_spaniel,Queens,11004.0
37302,LEIA,F,06/01/2003,greater_swiss_mountain_dog,Manhattan,10024.0
37303,UNKNOWN,M,07/01/2015,rhodesian_ridgeback,Brooklyn,11218.0
37304,ROMEO,M,06/01/2009,cardigan,Queens,11373.0
37305,ROMEO,M,01/01/2014,afghan_hound,Queens,11412.0
37306,KOKIE,F,01/01/2002,miniature_schnauzer,Manhattan,10035.0
37307,MONTY ,M,04/01/2013,great_pyrenees,Manhattan,10003.0
37308,MOWIE,F,08/01/2010,irish_wolfhound,Manhattan,10003.0
37309,MYLO,M,07/01/2009,maltese_dog,Queens,11366.0
37310,NAME NOT PROVIDED,F,05/01/2014,kelpie,Queens,11366.0
37311,NALA ,F,01/01/2006,japanese_spaniel,QUEENS,11412.0
37312,,F,07/01/2015,norwegian_elkhound,Manhattan,10005.0
37313,ROCKY ,M,04/01/2008,saluki,Queens,11040.0
37314,KAISER,M,07/01/2015,scottish_deerhound,Queens,11368.0
37315,DAISY,F,04/01/2003,scotch_terrier,Manhattan,10026.0
37316,DAISY ,F,06/01/2006,shih-tzu,Queens,11385.0
37317,D-LU,F,12/01/2008,cairn,Manhattan,10128.0
37318,DAISY ,F,01/01/2003,kerry_blue_terrier,Queens,11106.0
37319,CRICKET,F,01/01/2013,toy_poodle,Brooklyn,11215.0
37320,COOPER ,M,01/01/2005,beagle,Manhattan,10021.0
37321,COOPER,M,11/01/2010,bloodhound,Bronx,10464.0
37322,KELLY,F,06/01/2010,brabancon_griffon,Manhattan,10035.0
37323,KEYLARGO,M,01/01/2002,bloodhound,Bronx,10462.0
37324,KAYA,F,01/01/2003,bloodhound,Brooklyn,11228.0
37325,KOBE,M,10/01/2008,bernese_mountain_dog,Bronx,10467.0
37326,ASTON,M,03/01/2008,welsh_springer_spaniel,Manhattan,10017.0
37327,BAILEY ,M,01/01/2004,soft-coated_wheaten_terrier,Staten Island,10306.0
37328,BAILEY,F,10/01/2009,saluki,STATEN IS,10312.0
37329,BAILEY,F,04/01/2010,bluetick,Manhattan,10128.0
37330,BACI,F,07/01/2014,dandie_dinmont,Manhattan,10128.0
37331,BABY ,M,01/01/2001,clumber,Brooklyn,11211.0
37332,CODY ,M,06/01/2002,eskimo_dog,Queens,11363.0
37333,COOJI,M,01/01/2006,lhasa,Brooklyn,11214.0
37334,CASH,F,10/01/2007,italian_greyhound,Manhattan,10023.0
37335,GINGER,F,01/01/2011,english_foxhound,Manhattan,10002.0
37336,GEORGIE,F,06/01/2013,chihuahua,Brooklyn,11201.0
37337,BUDDY,M,08/01/2008,yorkshire_terrier,Queens,11355.0
37338,AALIYAH ,F,01/01/2005,cairn,Brooklyn,11215.0
37339,CAPONE ,M,01/01/2005,great_pyrenees,BROOKLYN,11229.0
37340,OTIS ,M,01/01/2004,norwich_terrier,Queens,11106.0
37341,OTISH,F,02/01/2007,tibetan_mastiff,Queens,11358.0
37342,OSCAR ,M,04/01/2001,bluetick,Manhattan,10010.0
37343,OSCAR ,M,01/01/2001,african_hunting_dog,Queens,11385.0
37344,OREO,M,10/01/2010,black-and-tan_coonhound,Bronx,10458.0
37345,OPHELIA,F,04/01/2010,schipperke,Manhattan,10025.0
37346,GINO,M,02/01/2002,norwich_terrier,Queens,11385.0
37347,GITTA ,F,01/01/2000,malamute,Queens,11101.0
37348,GIZMO,M,10/01/2011,affenpinscher,Manhattan,10022.0
37349,SPIKE,M,01/01/2001,saint_bernard,Manhattan,10021.0
37350,PAJAMA ,M,07/01/2008,boxer,Manhattan,10005.0
37351,PAESAN,M,01/01/2007,toy_terrier,Staten Island,10303.0
37352,PANDA,M,01/01/2012,saluki,Bronx,10456.0
37353,SNOW ,F,06/01/2009,sussex_spaniel,Manhattan,10019.0
37354,SNOOP ,M,01/01/2006,doberman,QUEENS,11378.0
37355,SKYE,F,08/01/2015,airedale,Bronx,10461.0
37356,STELLA,F,05/01/2008,dingo,Staten Island,10304.0
37357,TAMPA ,M,10/01/2013,standard_schnauzer,Queens,11372.0
37358,LUCKY,M,01/01/2002,redbone,Brooklyn,11228.0
37359,PEANUT,M,04/01/2010,border_collie,Queens,11434.0
37360,PEDRO,M,01/01/2005,sussex_spaniel,Queens,11356.0
37361,PENNY ,F,01/01/2006,brittany_spaniel,Staten Island,10308.0
37362,PENNY ,F,11/01/2012,sealyham_terrier,Queens,11356.0
37363,PENNY,F,04/01/2010,english_foxhound,Manhattan,10022.0
37364,PEPPER ,F,01/01/2002,golden_retriever,QUEENS,11366.0
37365,STELLA,F,01/01/2009,bloodhound,Brooklyn,11218.0
37366,PHOENIX ,F,01/01/2002,leonberg,Queens,11421.0
37367,ALFIE ,M,01/01/2003,redbone,Staten Island,10304.0
37368,ALEXANDER,M,04/01/2013,japanese_spaniel,Brooklyn,11215.0
37369,ALLIE,F,06/01/2011,great_pyrenees,Manhattan,10025.0
37370,ANUBIS,F,10/01/2013,dingo,Manhattan,10029.0
37371,EZRA,M,04/01/2008,cairn,Manhattan,10018.0
37372,LOUIE ,M,03/01/2003,weimaraner,QUEENS,11357.0
37373,LOUIE,M,10/01/2011,blenheim_spaniel,Manhattan,10010.0
37374,LITTLE,M,02/01/2012,english_springer,Manhattan,10003.0
37375,LIZ ,F,04/01/2011,saluki,Queens,11105.0
37376,FRASIER ,M,03/01/2001,afghan_hound,Brooklyn,11207.0
37377,FLUFFY,M,12/01/2005,chesapeake_bay_retriever,Manhattan,10009.0
37378,FOXXY,F,11/01/2007,mexican_hairless,Bronx,10472.0
37379,FREDDY,M,09/01/2010,gordon_setter,Manhattan,10027.0
37380,LILY,F,02/01/2013,collie,Manhattan,10023.0
37381,FRAULEIN,F,06/01/2014,bernese_mountain_dog,Manhattan,10038.0
37382,LIONEL,M,05/01/2013,flat-coated_retriever,Manhattan,10009.0
37383,LOLA,F,04/01/2013,walker_hound,Brooklyn,11201.0
37384,APRIL,F,12/01/2008,clumber,Bronx,10467.0
37385,ABRAHAM,M,08/01/2014,airedale,Queens,11412.0
37386,ABBEY ,F,01/01/2000,malamute,Manhattan,10128.0
37387,AIDEN,M,12/01/2008,pomeranian,Brooklyn,11209.0
37388,ALFIE ,M,01/01/2001,bull_mastiff,Brooklyn,11223.0
37389,PETEY ,M,01/01/2003,chow,Staten Island,10306.0
37390,PEBBLES,F,05/01/2011,malinois,Manhattan,10029.0
37391,LUCKY,M,01/01/2007,rhodesian_ridgeback,Staten Island,10314.0
37392,LUCAS,M,05/01/2009,toy_poodle,Queens,11368.0
37393,SUGAR,F,01/01/2005,pekinese,Queens,11001.0
37394,SUMO,M,04/01/2011,bloodhound,Manhattan,10011.0
37395,STEVIE ,F,12/01/2014,border_collie,Manhattan,10014.0
37396,SNOOPY ,M,06/01/2005,french_bulldog,Manhattan,10009.0
37397,PACINA ,F,05/01/2005,beagle,Manhattan,10036.0
37398,SKY,M,05/01/2008,pembroke,Manhattan,10075.0
37399,SPENCER,M,01/01/2005,pembroke,Queens,11373.0
37400,GRACIE,F,06/01/2008,flat-coated_retriever,Manhattan,10025.0
37401,OTIS,M,02/01/2013,old_english_sheepdog,Brooklyn,11224.0
37402,CASPER,M,01/01/2015,pembroke,Manhattan,10025.0
37403,BANDIT ,F,01/01/2004,shih-tzu,Queens,11419.0
37404,BAMM ,M,08/01/2003,lhasa,Manhattan,10014.0
37405,COCO,M,05/01/2013,dandie_dinmont,Manhattan,10016.0
37406,BAILEY,M,05/01/2004,redbone,Queens,11385.0
37407,ASPEN,F,06/01/2008,lakeland_terrier,Manhattan,10019.0
37408,ASPEN,M,05/01/2013,shih-tzu,Manhattan,10033.0
37409,KING,F,07/01/2009,german_short-haired_pointer,Brooklyn,11205.0
37410,KATO,M,01/01/2011,english_foxhound,Bronx,10458.0
37411,KEANO ,M,01/01/2007,sussex_spaniel,Brooklyn,11204.0
37412,KIARA ,F,02/01/2014,miniature_poodle,Queens,11104.0
37413,KARA,F,07/01/2014,pomeranian,Queens,11418.0
37414,NAME NOT PROVIDED,F,07/01/2015,briard,Manhattan,10021.0
37415,NAME NOT PROVIDED,F,06/01/2015,ibizan_hound,Manhattan,10007.0
37416,MOOSE,M,02/01/2014,ibizan_hound,Manhattan,10003.0
